股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
333,2024-06-21,344.84466842,341.9571491,346.2349555,339.550883,24153669.0,1544527731.0,1.94,-2.78,0.3527,-0.8066
333,2024-06-24,340.67380718,346.93009904,350.5127619,340.13908138,30799053.0,1993977958.31,3.03,4.97,0.4498,1.4543
333,2024-06-25,346.7696813,349.12247482,351.79610382,345.00508616,25309206.0,1652171355.94,1.96,2.19,0.3696,0.6319
333,2024-06-26,347.62524258,343.5613265,349.65720062,341.74325878,23831407.0,1531598024.31,2.27,-5.56,0.348,-1.5929
333,2024-06-27,342.4918749,342.7592378,344.79119584,339.39046526,27409461.0,1750926675.09,1.57,-0.8,0.4003,-0.2335
333,2024-06-28,339.550883,344.898141,346.44884582,339.44393784,25195612.0,1624767678.92,2.04,2.14,0.3679,0.624
333,2024-07-01,343.77521682,342.70576522,349.60372804,340.0856088,19528313.0,1255074545.11,2.76,-2.19,0.2852,-0.6357
333,2024-07-02,340.6203346,336.877254,343.2939636,335.8078024,29181345.0,1843585721.5,2.18,-5.83,0.4261,-1.7007
333,2024-07-03,337.1446169,337.03767174,340.51338944,335.48696692,18120842.0,1145370115.46,1.49,0.16,0.2646,0.0476
333,2024-07-04,337.9467056,345.4328668,348.6412216,337.9467056,27753098.0,1794060145.67,3.17,8.4,0.4053,2.4909
333,2024-07-05,344.898141,342.224512,348.3738587,336.877254,26479582.0,1686503681.35,3.33,-3.21,0.3867,-0.9288
333,2024-07-08,340.0856088,343.45438134,346.07453776,337.78628786,19443576.0,1247645531.39,2.42,1.23,0.2839,0.3594
333,2024-07-09,341.20853298,342.7592378,345.80717486,340.19255396,21664464.0,1392889371.6,1.63,-0.7,0.3164,-0.2024
333,2024-07-10,345.11203132,341.20853298,347.89260548,341.20853298,15846909.0,1016718370.02,1.95,-1.55,0.2314,-0.4524
333,2024-07-11,341.4224233,341.6897862,344.6307781,334.31057016,27182655.0,1727208383.05,3.02,0.48,0.3967,0.141
333,2024-07-12,341.10158782,347.57177,348.6412216,340.29949912,24574092.0,1588658353.04,2.44,5.88,0.3586,1.7214
333,2024-07-15,346.39537324,347.25093452,348.42733128,344.14952488,17045913.0,1104204268.83,1.23,-0.32,0.2488,-0.0923
333,2024-07-16,345.59328454,343.66827166,347.35787968,340.8876975,20406778.0,1313240364.46,1.86,-3.58,0.2978,-1.0317
333,2024-07-17,342.43840232,335.96822014,344.25647004,329.71192828,46462849.0,2909157024.47,4.23,-7.7,0.6781,-2.2405
333,2024-07-18,331.58346858,341.6897862,344.68425068,331.58346858,34532462.0,2193053870.99,3.9,5.72,0.5039,1.703
333,2024-07-19,338.80226688,340.0856088,341.04811524,336.28905562,21796963.0,1381064607.73,1.39,-1.6,0.318,-0.4695
333,2024-07-22,339.2835201,340.24602654,345.64675712,338.58837656,19930345.0,1273643438.97,2.08,0.16,0.2907,0.0472
333,2024-07-23,340.24602654,333.56195404,341.10158782,333.56195404,18537845.0,1165932039.58,2.22,-6.68,0.2702,-1.9645
333,2024-07-24,331.58346858,321.26326064,335.38002176,318.91046712,45547336.0,2757887293.78,4.94,-12.3,0.6639,-3.6871
333,2024-07-25,318.26879616,317.6271252,321.31673322,314.9534962,30109151.0,1787253321.67,1.98,-3.64,0.4388,-1.1318
333,2024-07-26,335.96822014,336.02169272,336.82378142,328.3216412,57740171.0,3598947643.17,2.68,18.39,0.8414,5.7912
333,2024-07-29,333.1341734,336.23558304,338.00017818,332.38555728,20712828.0,1297587354.92,1.67,0.21,0.3018,0.0637
333,2024-07-30,334.25709758,326.50357348,335.64738466,324.0438348,22575846.0,1381015833.58,3.45,-9.73,0.3287,-2.8944
333,2024-07-31,324.73897834,340.94117008,341.47589588,324.73897834,40174739.0,2530147580.33,5.13,14.44,0.5849,4.4219
338,2024-01-02,292.10731298,296.59469672,300.2273407,290.82520334,49713440.0,690350895.36,3.22,4.91,1.0006,1.685
338,2024-01-03,295.31258708,299.37260094,302.57787504,294.03047744,59944491.0,839756135.19,2.88,2.78,1.2066,0.9366
338,2024-01-04,299.37260094,301.72313528,303.4326148,297.87680636,42834504.0,602671047.68,1.86,2.35,0.8622,0.7852
338,2024-01-05,302.3641901,302.3641901,308.7747383,300.65471058,51504783.0,735846448.46,2.69,0.64,1.0367,0.2125
338,2024-01-08,304.28735456,298.73154612,306.6378889,297.66312142,41252914.0,580715059.26,2.97,-3.63,0.8303,-1.2014
338,2024-01-09,298.73154612,301.2957654,302.79155998,297.87680636,32360938.0,455705065.86,1.65,2.56,0.6514,0.8584
338,2024-01-10,299.58628588,299.79997082,303.64629974,296.38101178,31266132.0,438715471.92,2.41,-1.5,0.6293,-0.4965
338,2024-01-11,299.79997082,301.2957654,305.14209432,296.80838166,41243268.0,583670764.39,2.78,1.5,0.8301,0.4989
338,2024-01-12,302.3641901,308.56105336,311.55264252,301.93682022,55806000.0,806078045.63,3.19,7.27,1.1233,2.4113
338,2024-01-15,307.06525878,311.33895758,313.90317686,304.92840938,47192286.0,684590945.0,2.91,2.78,0.9499,0.9003
338,2024-01-16,309.843163,319.67267024,323.30531422,309.843163,79100006.0,1180082455.16,4.32,8.33,1.5921,2.6767
338,2024-01-17,318.81793048,314.54423168,321.16846482,314.54423168,41654853.0,618930123.1,2.07,-5.13,0.8384,-1.6043
338,2024-01-18,311.9800124,311.9800124,313.68949192,302.3641901,67631222.0,973429267.5,3.6,-2.56,1.3613,-0.8152
338,2024-01-19,309.843163,305.5694642,310.05684794,304.28735456,45958020.0,660184662.99,1.85,-6.41,0.925,-2.0548
338,2024-01-22,305.5694642,299.79997082,307.7063136,298.51786118,59687731.0,850428021.66,3.01,-5.77,1.2014,-1.8881
338,2024-01-23,299.158916,301.08208046,303.21892986,294.24416238,45718403.0,639971823.6,2.99,1.28,0.9202,0.4277
338,2024-01-24,306.85157384,314.1168618,315.39897144,305.78314914,75525658.0,1097480194.13,3.19,13.03,1.5202,4.3293
338,2024-01-25,313.26212204,322.45057446,323.7326841,313.0484371,64528835.0,968752110.42,3.4,8.33,1.2988,2.6531
338,2024-01-26,322.87794434,323.94636904,326.08321844,319.88635518,47978254.0,726243533.11,1.92,1.5,0.9657,0.4639
338,2024-01-29,323.94636904,320.95477988,327.36532808,320.74109494,47263484.0,716258727.77,2.04,-2.99,0.9513,-0.9235
338,2024-01-30,319.88635518,319.03161542,324.16005398,318.3905606,50774919.0,764450597.93,1.8,-1.92,1.022,-0.5992
338,2024-01-31,318.60424554,315.61265638,323.30531422,315.1852865,43695166.0,650650874.32,2.55,-3.42,0.8795,-1.0717
338,2024-02-01,315.61265638,321.16846482,326.08321844,314.1168618,54232795.0,815949970.0,3.79,5.56,1.0916,1.7603
338,2024-02-02,321.5958347,319.67267024,325.01479374,311.55264252,52995100.0,793937851.5,4.19,-1.5,1.0667,-0.4657
338,2024-02-05,316.2537112,322.6642594,325.44216362,315.1852865,87351749.0,1312878914.83,3.21,2.99,1.7582,0.9358
338,2024-02-06,320.52741,329.0748076,330.1432323,319.67267024,79339878.0,1214780313.92,3.25,6.41,1.597,1.9868
338,2024-02-07,327.36532808,330.57060218,335.05798592,326.08321844,96723463.0,1494763778.01,2.73,1.5,1.9468,0.4545
338,2024-02-08,331.42534194,335.91272568,336.98115038,330.57060218,60984151.0,956603967.82,1.94,5.34,1.2275,1.616
338,2024-02-19,332.2800817,337.19483532,337.6222052,331.42534194,53086884.0,833065001.48,1.84,1.28,1.0685,0.3817
338,2024-02-20,336.12641062,347.87908232,348.94750702,335.4853558,79745650.0,1287705848.97,3.99,10.68,1.6051,3.1686
338,2024-02-21,348.73382208,345.74223292,353.00752088,345.31486304,63770939.0,1041098351.23,2.21,-2.14,1.2836,-0.6143
338,2024-02-22,344.0327534,351.29804136,352.36646606,342.75064376,50720041.0,829086785.63,2.78,5.56,1.0209,1.6069
338,2024-02-23,353.43489076,347.87908232,354.7170004,347.45171244,33865608.0,553565764.88,2.07,-3.42,0.6816,-0.9732
338,2024-02-26,351.93909618,357.9222745,363.69176788,351.72541124,78484560.0,1318478175.92,3.44,10.04,1.5797,2.887
338,2024-02-27,357.70858956,356.42647992,358.77701426,352.580151,47716131.0,793896983.8,1.73,-1.5,0.9604,-0.4179
338,2024-02-28,356.42647992,341.25484918,356.42647992,339.7590546,90495402.0,1454325948.3,4.68,-15.17,1.8215,-4.2566
338,2024-02-29,340.40010942,360.70017872,361.76860342,339.54536966,81809963.0,1353398576.78,6.51,19.45,1.6467,5.6982
338,2024-03-01,363.264398,348.94750702,364.11913776,347.02434256,82464578.0,1355640983.28,4.74,-11.75,1.6598,-3.2583
338,2024-03-04,348.52013714,346.59697268,353.22120582,343.81906846,69505481.0,1130372765.29,2.69,-2.35,1.399,-0.6736
338,2024-03-05,347.2380275,350.01593172,352.15278112,343.17801364,59605777.0,970683415.78,2.59,3.42,1.1997,0.9864
338,2024-03-06,349.80224678,351.08435642,355.99911004,348.94750702,48491401.0,799137142.89,2.01,1.07,0.976,0.3053
338,2024-03-07,350.4433016,353.6485757,356.8538498,350.22961666,45413748.0,752522637.15,1.89,2.56,0.9141,0.7304
338,2024-03-08,353.6485757,354.7170004,358.56332932,352.79383594,36929026.0,613788562.62,1.63,1.07,0.7433,0.3021
338,2024-03-11,354.93068534,348.94750702,357.9222745,344.0327534,50770651.0,829063577.99,3.92,-5.77,1.0219,-1.6265
338,2024-03-12,348.73382208,339.54536966,349.80224678,335.4853558,88607828.0,1405957134.69,4.1,-9.4,1.7835,-2.6944
338,2024-03-13,341.68221906,340.8274793,342.75064376,337.40852026,49484994.0,788647024.29,1.57,1.28,0.996,0.3776
338,2024-03-14,340.8274793,350.65698654,354.28963052,339.7590546,73109364.0,1201748843.51,4.26,9.83,1.4715,2.884
338,2024-03-15,350.87067148,350.87067148,352.15278112,346.1696028,31820694.0,520550606.99,1.71,0.21,0.6405,0.0609
338,2024-03-18,351.08435642,353.6485757,356.42647992,350.87067148,34420038.0,568904359.67,1.58,2.78,0.6928,0.7917
338,2024-03-19,352.15278112,346.81065762,352.580151,342.75064376,55087096.0,891874509.91,2.78,-6.84,1.1088,-1.9335
338,2024-03-20,346.1696028,344.88749316,350.01593172,343.17801364,37268950.0,603592179.41,1.97,-1.92,0.7501,-0.5545
338,2024-03-21,344.88749316,342.32327388,346.38328774,340.61379436,33831489.0,543758761.87,1.67,-2.56,0.681,-0.7435
338,2024-03-22,342.75064376,342.9643287,344.24643834,339.11799978,34658054.0,553629255.91,1.5,0.64,0.6976,0.1873
338,2024-03-25,342.32327388,347.66539738,352.36646606,341.46853412,50832905.0,829216643.53,3.18,4.7,1.0232,1.3707
338,2024-03-26,348.52013714,352.79383594,354.28963052,345.31486304,52513767.0,862863144.62,2.58,5.13,1.0563,1.4751
338,2024-03-27,353.86226064,343.60538352,354.28963052,343.60538352,39537131.0,643065057.26,3.03,-9.19,0.7953,-2.6045
338,2024-03-28,341.04116424,348.52013714,352.580151,340.8274793,45777005.0,747138349.27,3.42,4.91,0.9208,1.4303
338,2024-03-29,346.81065762,356.64016486,358.34964438,346.81065762,43968597.0,731124434.58,3.31,8.12,0.8844,2.3299
338,2024-04-01,360.27280884,366.89704198,367.75178174,359.84543896,71497998.0,1220459059.1,2.22,10.26,1.4381,2.876
338,2024-04-02,367.5380968,379.93182332,380.78656308,367.5380968,82866133.0,1462811782.47,3.61,13.03,1.6668,3.5527
338,2024-04-03,379.93182332,379.71813838,381.21393296,376.51286428,43010276.0,762402735.96,1.24,-0.21,0.8651,-0.0562
338,2024-04-08,377.1539191,379.2907685,385.27394682,376.29917934,42022104.0,750027523.48,2.36,-0.43,0.8452,-0.1125
338,2024-04-09,380.3591932,374.37601488,381.4276179,369.6749462,48933250.0,854402333.89,3.1,-4.91,0.9842,-1.2958
338,2024-04-10,372.8802203,375.0170697,378.64971368,371.59811066,25042390.0,439805143.8,1.88,0.64,0.5037,0.1712
338,2024-04-11,373.948645,382.4960426,387.41079622,372.02548054,52263304.0,935204488.26,4.1,7.48,1.0512,1.9943
338,2024-04-12,380.57287814,382.4960426,385.27394682,379.93182332,33441002.0,599489767.14,1.4,0.0,0.6726,0.0
338,2024-04-15,381.85498778,392.96660466,395.317139,380.3591932,71839751.0,1309752160.19,3.91,10.47,1.445,2.7374
338,2024-04-16,392.1118649,388.05185104,395.74450888,386.98342634,57612129.0,1054661440.05,2.23,-4.91,1.1588,-1.2507
338,2024-04-17,389.9750155,395.10345406,395.10345406,383.5644673,49704878.0,909448682.9,2.97,7.05,0.9998,1.8172
338,2024-04-18,394.03502936,392.96660466,400.6592625,391.25712514,47246573.0,873651369.67,2.38,-2.14,0.9503,-0.5408
338,2024-04-19,391.0434402,395.10345406,396.59924864,390.61607032,32992121.0,609030325.77,1.52,2.14,0.6636,0.5438
338,2024-04-22,397.24030346,388.05185104,406.42875588,387.41079622,73531800.0,1361628605.96,4.81,-7.05,1.479,-1.7847
338,2024-04-23,386.34237152,374.58969982,387.8381661,372.45285042,75060683.0,1327980609.59,3.96,-13.46,1.5098,-3.4692
338,2024-04-24,369.03389138,380.14550826,380.78656308,369.03389138,43977873.0,776734155.86,3.14,5.56,0.8846,1.4832
338,2024-04-25,379.50445344,374.80338476,382.28235766,372.8802203,28032204.0,492567154.64,2.47,-5.34,0.5638,-1.4053
338,2024-04-26,376.51286428,377.36760404,379.50445344,371.59811066,45356819.0,795592565.95,2.11,2.56,0.9123,0.6842
338,2024-04-29,378.00865886,379.07708356,381.00024802,371.38442572,53999838.0,955027636.04,2.55,1.71,1.0862,0.453
338,2024-04-30,380.78656308,371.59811066,382.4960426,369.03389138,67858870.0,1190299070.59,3.55,-7.48,1.3649,-1.9729
338,2024-05-06,371.8117956,369.88863114,377.58128898,359.41806908,126310770.0,2161950695.45,4.89,-1.71,2.5406,-0.46
338,2024-05-07,368.6065215,372.02548054,376.94023416,367.75178174,45363830.0,791805222.81,2.48,2.14,0.9125,0.5777
338,2024-05-08,374.80338476,368.17915162,375.44443958,367.11072692,27805272.0,481860307.25,2.24,-3.85,0.5593,-1.0339
338,2024-05-09,366.89704198,383.77815224,385.27394682,365.82861728,73519562.0,1302081777.81,5.28,15.6,1.4788,4.2368
338,2024-05-10,381.64130284,380.14550826,388.26553598,376.72654922,56429553.0,1008678033.23,3.01,-3.63,1.135,-0.9465
338,2024-05-13,378.86339862,380.3591932,381.4276179,375.44443958,42200355.0,748616836.33,1.57,0.21,0.8488,0.0562
338,2024-05-14,380.14550826,377.36760404,387.8381661,375.44443958,56428120.0,1003555495.36,3.26,-2.99,1.135,-0.7865
338,2024-05-15,377.1539191,384.20552212,391.25712514,375.87180946,65284558.0,1179363212.51,4.08,6.84,1.3131,1.812
338,2024-05-16,384.20552212,372.8802203,385.27394682,372.8802203,69303676.0,1219505460.33,3.23,-11.33,1.394,-2.9477
338,2024-05-17,372.45285042,367.32441186,377.79497392,363.264398,51935725.0,893949086.75,3.9,-5.56,1.0446,-1.49
338,2024-05-20,365.4012474,354.28963052,367.11072692,342.75064376,168886114.0,2769355533.13,6.63,-13.03,3.397,-3.5486
338,2024-05-21,352.580151,358.9906992,360.27280884,351.5117263,75565300.0,1264534977.11,2.47,4.7,1.5199,1.3269
338,2024-05-22,356.21279498,353.43489076,359.63175402,351.29804136,50168583.0,831712211.44,2.32,-5.56,1.0091,-1.5476
338,2024-05-23,352.15278112,347.02434256,353.86226064,345.52854798,70681025.0,1153363959.45,2.36,-6.41,1.4217,-1.8138
338,2024-05-24,345.31486304,346.59697268,349.58856184,342.10958894,51044590.0,829763015.7,2.16,-0.43,1.0267,-0.1232
338,2024-05-27,347.02434256,354.50331546,355.99911004,344.88749316,80312682.0,1319558373.15,3.21,7.91,1.6154,2.2811
338,2024-05-28,354.50331546,346.1696028,355.57174016,345.95591786,49114142.0,801852569.65,2.71,-8.33,0.9879,-2.3508
338,2024-05-29,345.95591786,344.0327534,346.1696028,337.19483532,58119416.0,930939563.34,2.59,-2.14,1.169,-0.6173
338,2024-05-30,343.81906846,346.38328774,349.3748769,342.75064376,37209684.0,603824567.92,1.93,2.35,0.7484,0.6832
338,2024-05-31,345.31486304,339.97273954,347.87908232,339.54536966,60818800.0,974547563.65,2.41,-6.41,1.2233,-1.8507
338,2024-06-03,337.83589014,332.70745158,342.9643287,329.50217748,91951547.0,1438810873.3,3.96,-7.27,1.8495,-2.137
338,2024-06-04,331.42534194,339.7590546,342.32327388,326.9379582,72658142.0,1142795030.7,4.62,7.05,1.4615,2.1195
338,2024-06-05,339.7590546,336.34009556,341.25484918,335.91272568,35374717.0,560181878.3,1.57,-3.42,0.7115,-1.0063
338,2024-06-06,336.34009556,341.895904,345.31486304,335.91272568,48246356.0,773241976.08,2.8,5.56,0.9704,1.6518
338,2024-06-07,341.46853412,343.39169858,344.88749316,337.83589014,50441133.0,806148882.0,2.06,1.5,1.0146,0.4375
338,2024-06-11,342.32327388,335.27167086,342.75064376,331.63902688,55990883.0,879986928.69,3.24,-8.12,1.1262,-2.3647
338,2024-06-12,333.3485064,337.40852026,338.6906299,332.06639676,32097509.0,505132345.32,1.98,2.14,0.6456,0.6373
338,2024-06-13,337.6222052,331.63902688,338.90431484,329.28849254,38258505.0,594552251.72,2.85,-5.77,0.7695,-1.7099
338,2024-06-14,331.211657,341.04116424,345.31486304,330.1432323,82038464.0,1308513554.83,4.57,9.4,1.6501,2.8351
338,2024-06-17,338.6906299,336.34009556,344.67380822,335.05798592,49207937.0,780482247.75,2.82,-4.7,0.9898,-1.3784
338,2024-06-18,336.34009556,337.40852026,338.04957508,324.37373892,68298743.0,1057641296.99,4.07,1.07,1.3738,0.3177
338,2024-06-19,336.34009556,332.2800817,339.11799978,331.42534194,45683242.0,716164070.38,2.28,-5.13,0.9189,-1.5199
338,2024-06-20,331.85271182,327.15164314,334.4169311,325.22847868,38376852.0,590206443.56,2.77,-5.13,0.7719,-1.5434
338,2024-06-21,328.0063829,328.86112266,330.35691724,323.09162928,44247931.0,678005128.67,2.22,1.71,0.89,0.5225
338,2024-06-24,327.57901302,325.8695335,332.06639676,321.5958347,47156536.0,717700619.68,3.18,-2.99,0.9485,-0.9097
338,2024-06-25,324.58742386,339.7590546,343.17801364,324.58742386,96915871.0,1534691044.11,5.7,13.89,1.9494,4.2623
338,2024-06-26,338.6906299,344.46012328,344.67380822,334.63061604,58801628.0,938431525.42,2.96,4.7,1.1827,1.3836
338,2024-06-27,343.17801364,345.1011781,350.4433016,341.46853412,77545924.0,1256741589.0,2.61,0.64,1.5598,0.1861
338,2024-06-28,345.5363342,353.3696516,355.5455731,344.44837345,71975274.0,1168152055.44,3.22,8.27,1.4477,2.396
338,2024-07-01,352.0640987,341.83726765,352.28169085,336.3974639,95924722.0,1506390575.86,4.5,-11.53,1.9294,-3.2635
338,2024-07-02,339.8789383,319.8604605,340.96689905,314.2030646,161580520.0,2388235245.21,7.83,-21.98,3.25,-6.429
338,2024-07-03,317.684539,309.4160373,320.2956448,307.89289225,93547921.0,1342199644.75,3.88,-10.44,1.8816,-3.2653
338,2024-07-04,310.7215902,309.8512216,317.46694685,308.5456687,70876216.0,1017807171.33,2.88,0.44,1.4256,0.1406
338,2024-07-05,308.76326085,306.8049315,310.2864059,302.0179042,56751968.0,797107315.53,2.67,-3.05,1.1415,-0.9831
338,2024-07-08,304.84660215,295.70773185,305.0641943,293.53181035,89771174.0,1228388958.21,3.76,-11.1,1.8057,-3.617
338,2024-07-09,298.1012455,308.980853,308.980853,297.2308769,86712878.0,1215505599.73,3.97,13.27,1.7442,4.4886
338,2024-07-10,308.32807655,306.8049315,309.63362945,302.67068065,53068810.0,746964634.63,2.25,-2.18,1.0674,-0.7042
338,2024-07-11,310.50399805,310.7215902,313.332696,306.58733935,58068459.0,827937127.55,2.2,3.92,1.168,1.2766
338,2024-07-12,308.1104844,310.50399805,311.5919588,305.0641943,36486097.0,518957141.42,2.1,-0.22,0.7339,-0.07
338,2024-07-15,319.8604605,319.20768405,325.5178564,317.684539,72986110.0,1075501200.6,2.52,8.7,1.4681,2.8031
338,2024-07-16,318.9900919,303.97623355,322.9067506,303.10586495,111886230.0,1576614827.75,6.2,-15.23,2.2505,-4.7716
338,2024-07-17,302.4530885,300.49475915,303.10586495,297.88365335,66321443.0,915790633.14,1.72,-3.48,1.334,-1.1453
338,2024-07-18,299.18920625,301.1475356,303.54104925,297.01328475,53363152.0,737324588.24,2.17,0.65,1.0734,0.2172
338,2024-07-19,299.62439055,302.4530885,306.15215505,298.9716141,55018054.0,766329691.19,2.38,1.31,1.1066,0.4335
338,2024-07-22,300.277167,293.53181035,301.36512775,291.1382967,75701447.0,1023378765.82,3.38,-8.92,1.5227,-2.9496
338,2024-07-23,294.6197711,286.7864537,297.6660612,286.56886155,56843939.0,759862609.51,3.78,-6.75,1.1434,-2.298
338,2024-07-24,285.26330865,283.08738715,288.30959875,279.17072845,67577065.0,878195485.4,3.19,-3.7,1.3593,-1.2898
338,2024-07-25,283.95775575,279.60591275,283.95775575,277.42999125,44131886.0,566958417.6,2.31,-3.48,0.8877,-1.2298
338,2024-07-26,293.7494025,307.6753001,307.6753001,291.573481,149337635.0,2077771175.73,5.76,28.07,3.0038,10.0389
338,2024-07-29,313.332696,301.80031205,315.29102535,294.83736325,150414215.0,2086082903.15,6.65,-5.87,3.0254,-1.9095
338,2024-07-30,300.05957485,290.48552025,302.4530885,288.5271909,94619979.0,1274750536.21,4.61,-11.31,1.9032,-3.7491
338,2024-07-31,289.61515165,300.277167,302.0179042,288.30959875,99838236.0,1365768563.32,4.72,9.79,2.0082,3.3708
408,2024-01-02,101.120702,103.3103235,104.5444738,100.9614568,11185250.0,290458059.49,3.55,2.43,0.7077,2.4073
408,2024-01-03,102.9520218,104.1861721,104.3852286,102.315041,6582670.0,171581009.7,2.0,0.88,0.4165,0.8478
408,2024-01-04,104.5842851,107.2914535,107.49051,104.305606,15819863.0,422943634.52,3.06,3.11,1.001,2.9805
408,2024-01-05,107.49051,106.2563597,109.082962,105.7388128,13419192.0,362310244.78,3.12,-1.04,0.8491,-0.9647
408,2024-01-08,106.6544727,106.5748501,108.4857925,106.1369258,12009253.0,322915080.89,2.21,0.32,0.7599,0.2997
408,2024-01-09,106.5350388,107.092397,107.6895665,105.101832,16616694.0,444590460.2,2.43,0.52,1.0514,0.4856
408,2024-01-10,106.694284,107.1322083,107.9682456,106.4554162,8047628.0,216677175.48,1.41,0.04,0.5092,0.0372
408,2024-01-11,107.1322083,107.5303213,108.7246603,106.3359823,11269498.0,304210660.36,2.23,0.4,0.7131,0.3716
408,2024-01-12,107.6099439,109.082962,109.4014524,107.2914535,11042519.0,301890944.27,1.96,1.55,0.6987,1.4439
408,2024-01-15,109.082962,106.1767371,109.7995654,106.0573032,12515075.0,338027852.34,3.43,-2.91,0.7919,-2.6642
408,2024-01-16,107.0127744,106.4952275,107.092397,104.5444738,10805950.0,287238284.43,2.4,0.32,0.6837,0.3
408,2024-01-17,106.8933405,104.3454173,107.0127744,104.0269269,6417217.0,170137853.51,2.8,-2.15,0.406,-2.0187
